start_time,japanese_text,chinese_text
0:23:04.97,あの手この手で虐待してくるな,想方设法地虐待啊
0:23:05.00,しかも取り巻きにはいじめてる理由を言ってなさそうだし普段明るくしてるから誰もこうなってるの知らない,而且对跟班好像也没说欺负的理由，平时又装开朗所以谁都不知道变成这样
0:23:05.33,これ解ってて言ってるわけじゃないのがクズ親度高い,这个不是知道才说的，是垃圾父母度很高
0:23:05.41,殴った後にこれは典型的なDV,打了之后这样是典型的DV
0:23:05.61,気づいているか演技なのかは、外からは分からんからなあ。誰か赤文字で断言してくれ,是察觉到了还是演技，从外面是看不出来的啊。谁来用红字断言一下
0:23:05.92,今更何言ってんだ,事到如今还说什么
0:23:06.15,そうだねまりなに八つ当たりしなければしずかちゃんをイジメなかったかもしれないからあんな結果にならなかったかもね,是啊，要是不迁怒茉莉奈，可能就不会欺负静香酱，可能就不会有那种结果了
0:23:06.23,さすが母親だな,不愧是母亲
0:23:06.27,ママランキングだと下位20%ですね…,在妈妈排行榜里是倒数20%呢…
0:23:06.47,しずかでストレス発散してたんじゃなくてマジであいつさえいなくなればの精神やぞ,不是用静香发泄压力，是真的觉得只要那家伙不在了就好了的精神哦
0:23:06.50,じゃあなぜ殴る,那为什么打人
0:23:06.60,これと同じようなことをまりな本人にも言ってたんだろって思っちゃう,这个感觉对本人也说过
0:23:06.70,良いママ以前に人間的な所がですね…,在是好妈妈之前，人品方面就…
0:23:06.78,怖い辛い,好可怕好痛苦
0:23:06.80,DV特有の殴った後謝る,DV特有的打了之后道歉
0:23:06.90,どっちなんだこれ　偽物に気づいたのかDVでこういうことをやってたのか,这到底是哪边啊，是发现是假的了，还是因为DV一直这么做
0:23:06.93,はい,はい
0:23:07.09,まりな父はヒスってるから逃避したいか,茉莉奈爸爸是因为歇斯底里所以想逃避吗
0:23:07.13,そうですね,是这样呢
0:23:07.80,デトロイトで見た,在底特律看过
0:23:07.83,まぁ、はい,嘛，是的
0:23:07.84,キモすぎ,好恶心
0:23:07.96,ゴメンね言いながら次の日普通にDVしてきそう,说着对不起第二天感觉会普通地DV
0:23:08.04,作者毒親の引き出し多くて草,作者毒亲的套路真多，笑死
0:23:08.50,本物相手に言ってたんだろうなあ,对本人也感觉会说
0:23:08.53,DV親すぎる,太DV父母了
0:23:08.72,大好きなら何してもいいんですか？,喜欢的话就可以为所欲为吗？
0:23:08.75,うーん、今一つ同情できん,嗯ー，没法同情
0:23:08.80,そら気づくよな,那当然会察觉到啊
0:23:08.92,テンプレDV,模板DV
0:23:09.05,大好きな相手にする態度じゃないんよ,这不是对喜欢的人该有的态度哦
0:23:09.41,DVテンプレ,DV模板
0:23:09.52,そうだよ,是的呦
0:23:09.77,つら…,难受…
0:23:09.80,もういないッピよ！,已经不在了皮哦！
0:23:09.91,マジで偽物だったけど、入れ替わってなかったらトンデもねぇ人格否定だぞ…,虽然是真的冒牌货，但要是没换人的话就是不得了的人格否定哦…
0:23:09.93,仲良しグループのフリしたいじめっ子が使う言葉みたいだな「私達仲良しでしょ？許してくれるよね？」って,像关系好的团伙里的欺凌者会说的话一样「我们关系好吧？会原谅我的吧？」
0:23:10.11,なにこのアニメ毒親図鑑完成させて毒親マスターになるつもり？,这什么动画，是想完成毒亲图鉴，成为毒亲大师吗？
0:23:10.19,情緒が,情绪
0:23:10.25,ザマミロ,活该
0:23:10.61,DV親あるある殴ったあとのごめんね,DV亲常有的打了之后说对不起
0:23:10.90,タイザン５なに食ったらこんな話描く気になるんだ,タイザン５到底吃了什么才能画出这种故事啊
0:23:10.91,ガキはテメエのおもちゃじゃない,孩子不是你的玩具
0:23:11.07,まぁさっきのシーンの「パパのところ」発言を重く見ての言葉だろう,嘛是重视刚才「爸爸那里」发言的话吧
0:23:11.14,でも帰ってきた所で変わらないんだろうなぁ,但是就算回来了也不会变吧
0:23:11.25,娘さん、目の前のタコが殴り殺したから二度と帰ってきませんよｗｗｗｗ,你女儿被眼前的章鱼打死了，再也回不来了哦wwww
0:23:11.28,これタコピーだったから良かったけど本物相手にも言ってそう,这个就算对方是章鱼P也很好，对本人也感觉会说
0:23:11.41,もうおそいぴ,已经晚了皮
0:23:11.41,言葉に意味はなさそう,话里没意义
0:23:11.66,大好き(なサンドバッグ)だからお願い！！！,最喜欢(的沙包)所以拜托了！！！
0:23:11.84,※DVは謝るまでがセットです,※DV道歉是一套
0:23:11.97,まりなちゃんにも言ってそうは漫画の時気づかなかったわ、エグいな,对茉莉奈酱也感觉会说这点看漫画的时候没注意到，太过分了
0:23:12.02,タコピーこわれる,章鱼P要坏掉了
0:23:12.05,中身が宇宙人なんて発想はなくても変わってしまったことは気づくわな,就算里面是外星人，也会察觉到变了吧
0:23:12.07,母親は全て見抜いてるが気づいた頃にはもう遅い,母亲全都看穿了但察觉到的时候已经晚了
0:23:12.15,まりなはもう居ないんだ・・・,茉莉奈已经不在了・・・
0:23:12.33,ママのせいで死んだんだよ,因为妈妈才死的
0:23:12.46,とりあえず、指とか首から上だけでも返してあげたら？,总之，先把手指和脖子以上还给她？
0:23:12.53,（私に従順な娘）帰ってきて,（听我话的女儿）快回来
0:23:12.61,まぁ帰らぬ人になっちゃってるけどね(笑),嘛已经变成回不来的人了(笑)
0:23:12.61,嫌です,不要
0:23:12.79,もう遅い,已经晚了
0:23:12.82,あーこれ典型的なダブルバインドなんか,啊—这是典型的双重束缚吗
0:23:12.93,おう、撲殺遺体で返してやるよ（鬼畜）,哦，用扑杀的尸体还给你哦（鬼畜）
0:23:13.23,すげーリアル,好—真实
0:23:13.33,ここほんとどっちにでも取れるのが質悪い,这里真的不管哪种解释都很过分
0:23:13.41,まりなちゃんはもういないじゃない,真理奈酱不是已经不在了吗
0:23:13.51,お前がやったネグレクトが原因で死んだよ,因为你搞的忽视才死的哦
0:23:13.56,土に還るのを防止してます,正在防止她回归尘土
0:23:13.66,お前こそ優しかったころの母親に返れ,你才该变回以前温柔的母亲
0:23:13.69,いや母親だからわかるんでそ,不因为是母亲所以才懂的吧
0:23:13.70,本当なわけあるかあ。娘を愛してる自分に酔ってるか認知歪んで一時だけそう思い込んでるだけよ,怎么可能是真的。只是沉醉在爱着女儿的自己，或者认知扭曲暂时这么觉得而已
0:23:13.76,お、典型的なDVムーブ,哦，典型的DV套路
0:23:14.08,帰ってきてもまたどつくやん,就算回来了也会再打的嘛
0:23:14.33,これ偽物と気づいたわけじゃなくて子供相手に人格否定してるのが状況的に真実だったって事だよね？,这不是察觉到是冒牌货，是把对孩子的人格否定当成状况上的真实了吧？
0:23:14.40,まさか、死体返すなよ？,难道，别还尸体哦？
0:23:14.42,これをまりなのいる前でやってるあたり前のに戻んねぇと同じことするぞって脅してるだけでは？,在茉莉奈面前做这个，只是在威胁说不回到以前的样子就做同样的事吧？
0:23:14.63,まぁ帰ってきても変わんねえだろお前,嘛就算回来了你也不会变吧
0:23:14.66,ないてしまった,哭了
0:23:14.77,あの人は気づきもしなくてもとか言ってるし流石に別人なのに気づいてはいるでしょ　それはそれとして本物のまりなでも似たようなことはしかねないというだけで,那家伙就算没注意到也说过，不愧是别人所以察觉到了吧　那是那回事，就算对本物茉莉奈也可能会做类似的事而已
0:23:15.10,たぶんこの言葉も過去に何回もまりな本人に言ってるからグロい,大概这句话过去也对茉莉奈本人说过好几次所以很血腥
0:23:15.15,いや気付いてないだろ。自分の都合が悪くなればやるやつだよ,不没察觉到吧。是只要对自己不方便就会这么做的家伙哦
0:23:15.19,まぁ、一方的な愛なんて本人が思い込んでるだけで成立するし,嘛，单方面的爱只要本人这么觉得就能成立
0:23:15.26,報いが返ってきちゃったねぇ,报应来了呢
0:23:15.26,「パパは気づかないけど」はこき下ろしたくて言ってるだけ、タッセル当たった件と一緒,「爸爸没注意到但」只是想贬低他才说的，和Tassel那事一样
0:23:15.27,言えたじゃねぇか…,不是说出来了吗…
0:23:15.32,もう死んだんだよなあ,已经死了啊
0:23:15.33,黙って話も聞いてくれるし森から持って帰ってやれば解決だな！,默默地听话，从森林里带回来不就解决了嘛！
0:23:15.40,ほんとぉ？,真的？
0:23:15.46,自分を選んでくれるマリナちゃんが欲しいッピかぁ,是想要选择自己的茉リ奈酱吗皮？
0:23:15.69,これが常套手段か本当に最初に言ったかはわからんだろ,这是惯用手段还是真的第一次说，不知道吧
0:23:16.04,リアルではうるせえDV野郎って切り捨てるのが生存方法だゾ,现实中干脆地说是DV混蛋是生存方法哦
0:23:16.16,DVの後に優しくなるやつ,DV后会变温柔的家伙
0:23:17.01,なんやこいつ,这家伙搞什么
0:23:17.11,おそいっぴ,太迟了皮
0:23:17.45,ここで見抜いたとか気づいたとかマジで言ってるのは流石にヤバいっピよ,在这里说看穿了注意到了是真的的话不愧是牙白皮哦
0:23:18.50,まりなママの気持ちわからんのか？,不明白茉莉奈妈妈的心情吗？
0:23:18.54,元から精神的虐待はしてたと思うけど気づいてるのは本当だと思う,本来就觉得有精神虐待，但察觉到了是真的
0:23:18.65,絶対嫌です,绝对不要
0:23:18.73,原作買って上巻だけ読んだけど、部屋の描写の気合いがヤバいっピね,买了原作只读了上卷，房间的描写真是下功夫了pi
0:23:18.89,ひでぇや,好过分啊
0:23:19.16,思い通りにならない子供を別人扱いする虐待だぞ,是把不如意的孩子当成别人对待的虐待哦
0:23:19.52,こわっぴ,可怕pi
0:23:19.58,目の前の娘を無視して独り言,无视眼前的女儿自言自语
0:23:20.09,大丈夫こんな事言うの今だけだよ,没关系说这种话也只有现在哦
0:23:20.11,遠因と原因が喧嘩してて草,远因和原因在吵架 草
0:23:20.23,お前がDVやめろや,是你别DV啊
0:23:20.47,赤ん坊の頃のマリナが好きだった毒親とかか？,是喜欢婴儿时期的茉莉奈的毒亲吗？
0:23:21.68,これ正直、この母親ざまぁだわ,说实话，这母亲活该
0:23:22.00,いくら必死に否定しても、母親は「気づいてる」んだよね,不管怎么拼命否定，母亲是「察觉到了」呢
0:23:22.11,クソ家庭なのは間違いないけど仲がいいときもあったからまりなも余計キツかったんだろうなこれ,虽然是垃圾家庭没错，但也有过关系好的时候，所以茉莉奈也更难受吧
0:23:23.57,なんて顔・・・してやがる・・・タコピー！,…什么表情啊…章鱼P！
0:23:23.88,海外の反応楽しみだ,期待海外的反应
0:23:25.08,ハッピーしかない世界から来たらこういう感情すら初めてか・・・,从只有Happy的世界来，连这种感情也是第一次吗…
0:23:26.49,しずかちゃんも東くんも教えてくれないから、こういう形でしか人間の感情を知ることができない,静香酱和东君都不教他，所以只能以这种形式了解人类的感情
0:23:27.00,これも原罪か,这也是原罪吗
0:23:28.78,たしかに、染めたのじゃ無く地毛が金髪なのは托卵なんでは,确实，不是染的是天生金发，难道是鸠占鹊巢吗
0:23:28.92,隔世遺伝だッピよ,是隔代遗传皮哦
0:23:29.05,金髪の子かわいそう,金发的孩子好可怜
0:23:29.25,地獄家庭の三つ巴バトル漫画かよ,是地狱家庭的三足鼎立战斗漫画吗
0:23:29.39,ママひょっとしてハーフなのか？,妈妈难道是混血吗？
0:23:29.54,平和な家庭に見えるが、まりなママのペンダントがドリームキャッチャーっぽいな。まさかこの頃から？,虽然看起来是和平的家庭，但茉莉奈妈妈的项链像捕梦网。难道从那时候就开始了？
0:23:29.78,髪の色は絵の具じゃねえんだ血縁に金髪がいたんだろ,发色不是颜料，是血缘里有金发吧
0:23:30.00,なんだこのドリームキャッチャーのネックレス？？？,这梦网项链是什么？？？
0:23:30.02,もどして,快变回去
0:23:30.13,もどして,快变回去
0:23:30.26,もどして,快变回去
0:23:30.29,もどして,快变回去
0:23:30.63,もどして,快变回去
0:23:30.66,もどして,快变回去
0:23:30.69,もどして,快变回去
0:23:30.81,なんて嫌な星だろう・・・,真是个讨厌的星球・・・
0:23:30.82,（この頃に時間を）もどして,（把时间）倒回去
0:23:30.97,もどして,快变回去
0:23:31.21,痩せてるなこの頃は,那时候好瘦啊
0:23:31.42,全員もどして,全员都还给我
0:23:31.45,若いママ普通に可愛い,年轻的妈妈普通地很可爱
0:23:31.56,もどして,快变回去
0:23:31.75,かわいい,可爱
0:23:32.11,もどして,快变回去
0:23:32.24,それか養子か？,或者是养子？
0:23:32.36,もどして（切実）,还给我（认真）
0:23:32.40,もどして,快变回去
0:23:32.47,もどして,快变回去
0:23:32.50,茶髪と黒髪から金髪が…？妙だな…,茶发和黑发能生出金发…？奇怪啊…
0:23:32.50,いい話っぽくして誤魔化そうとするフェイズ,想用好故事来蒙混过去的阶段
0:23:32.54,もどして,快变回去
0:23:32.56,もどして,快变回去
0:23:32.64,もどして,快变回去
0:23:32.65,もどして,快变回去
0:23:32.67,もどして,快变回去
0:23:32.69,もどして,快变回去
0:23:32.99,もどして,快变回去
0:23:33.00,もどして,快变回去
0:23:33.00,もどして,快变回去
0:23:33.07,こんな時もあったのに,明明也有过这种时候
0:23:33.28,もどして,快变回去
0:23:33.34,もどして,快变回去
0:23:33.47,なんで回想シーンだけまりなちゃんパパの目をちゃんと映すんですか……,为什么只有回忆场景里茉莉奈酱爸爸的眼睛是好好画出来的……
0:23:33.49,もどして,快变回去
0:23:33.60,もどして,快变回去
0:23:33.73,もどして,快变回去
0:23:33.82,もうもどらない,已经回不去了
0:23:33.86,もどして,快变回去
0:23:33.92,もどして,快变回去
0:23:33.92,もどして…,快变回去…
0:23:33.99,もどして,快变回去
0:23:34.01,もどして,快变回去
0:23:34.03,こんな切実なもどして初めて見たわ,第一次看到这么恳切的“倒回去”
0:23:34.18,もう戻れない,已经回不去了
0:23:34.27,もどして,快变回去
0:23:34.49,もどして,快变回去
0:23:34.66,もどして,快变回去
0:23:34.68,もどして,快变回去
0:23:34.69,もどして,快变回去
0:23:34.74,もどして,快变回去
0:23:34.79,この髪の色、本当に実の子か？,这个发色，真的是亲生的吗？
0:23:35.08,もどして,快变回去
0:23:35.11,もどして,快变回去
0:23:35.16,マジでもどして,真的倒回去
0:23:35.18,もどして,快变回去
0:23:35.18,もどらないんだよなぁ...,回不去了啊...
0:23:35.27,まじでもうまりなちゃんは生き返らないのか？,真的，真理奈已经不能复活了吗？
0:23:35.32,もどして,快变回去
0:23:35.53,もどして,快变回去
0:23:35.55,もどして,快变回去
0:23:35.57,もどして,快变回去
0:23:35.70,もどして・・・,还回来・・・
0:23:35.74,もどして,快变回去
0:23:35.81,もどして,快变回去
0:23:35.85,もどして,快变回去
0:23:35.88,もどして,快变回去
0:23:36.01,もどして,快变回去
0:23:36.05,もどして,快变回去
0:23:36.18,もどして,快变回去
0:23:36.51,もどして,快变回去
0:23:36.58,もどして,快变回去
0:23:36.73,この髪色、托卵じゃね,这发色，是托卵吧
0:23:36.83,まりなちゃんの髪色はあくまでイメージ兼キャラ付けだと思うっピ,我觉得真理奈酱的发色只是为了形象和角色设定而已pi
0:23:36.85,まりなママ米兵と節句巣でもしたの？,真理奈妈妈是和美国大兵上床了吗？
0:23:36.97,ハッピー時計持ってこい,把Happy时钟拿来
0:23:37.03,仮にママの不倫で子供出来ても8割は黒髪だから、まりなちゃんの金髪はキャラ付けだっピよ,就算妈妈出轨生了孩子8成也是黑发，所以真理奈酱的金发是为了角色设定pi哟
0:23:37.14,もどして,快变回去
0:23:37.24,もどして,快变回去
0:23:37.40,もどして,快变回去
0:23:37.48,もう戻らないっピ,已经回不去了pi
0:23:37.60,まずDNA鑑定しよう,先做个DNA鉴定吧
0:23:37.84,いいけど、紙袋とビニールある？,可以啊，有纸袋和塑料袋吗？
0:23:37.97,お前らの家でもこんな頃があったんだゾ,你们家也曾有过这样的时期哦
0:23:38.50,もどして,快变回去
0:23:38.75,もどして,快变回去
0:23:38.82,もどして,快变回去
0:23:39.03,なんで浮気したんや,为什么出轨了啊
0:23:39.19,完全にBW２だコレ！！,完全是BW2啊这个！！
0:23:39.73,DS,DS
0:23:39.86,BW２まじ！？,BW2真的假的！？
0:23:39.88,ああああ,啊啊啊啊
0:23:39.94,BW２じゃん,是BW2嘛
0:23:40.21,もう遅ェンだよッ！　何もかもッ！,已经晚了啊！ 什么都！
0:23:40.69,ここエアコンが26℃で今パパがいる時とママしかいない時の中間なのエグい,这里空调是26℃，是现在爸爸在和只有妈妈在的时候的中间值，好狠
0:23:40.70,この時からちょいキレやすい性格ではあったんか,从那时候起性格就有点容易发火了吗
0:23:40.86,3人でDSやってる　一緒にゲームするぐらい仲良かったんだろうな,3个人一起玩DS 关系应该好到能一起玩游戏的程度吧
0:23:41.09,２０１６年が舞台だから４年前か,舞台是2016年，所以是4年前吗
0:23:41.09,トゲキッスどこぉ…？,波克基斯在哪儿…？
0:23:41.71,家族3人でDSは相当仲良いな...,一家三口玩DS关系相当好了...
0:23:41.97,幸せからスタートするの本当にキツい,从幸福开始真的太难受了
0:23:42.00,作者の世代がわかっちゃうね,能看出作者的年代了呢
0:23:42.02,お前も托卵じゃねーか,你不也是托卵吗
0:23:42.71,3人でDSやるとかくっそ仲良い親子やんけ！？何があったんだよ…,3个人一起玩DS，这不是关系超好的母子吗！？到底发生了什么…
0:23:42.77,もどしての正しい使い方,“还回来”的正确用法
0:23:42.95,こういう日々もあったんだなぁ…,也曾有过这样的日子啊…
0:23:43.07,見た目的に小学校入ったぐらいだからBW2なんだろうね　丁度そのころ発売されてたポケモンもうすぐXYが出るころかも,从外表看大概是小学刚入学的时候所以是BW2吧 正好是那个时候发售的宝可梦，可能XY也快出了
0:23:43.56,ジュースのボトルの顔タコやん,果汁瓶子上的脸是章鱼
0:23:43.86,仕事の付き合いでキャバ行ったらハマっちゃった説,因为工作应酬去了牛郎店结果沉迷了的说法
0:23:44.88,ママ美人だ,妈妈好美
0:23:45.13,小学生までって短すぎだろ,到小学为止也太短了吧
0:23:45.13,母親が可愛い(若い)間はいい父だったんじゃねこれ,可能是在妈妈还可爱（年轻）的时候是个好父亲吧
0:23:45.25,この頃はまだマシな男だったのかな,这个时候还是个过得去的男人吧
0:23:45.39,お母さんゎね　本当は優しいお母さんだったんだよ,妈妈呢 曾经是个很温柔的妈妈哦
0:23:45.70,荒北くん・・・,荒北君・・・
0:23:46.65,電話来て汗かいて即切りしてるからこれ仕事じゃなくてキャバクラの電話なのか…？,来电话了流着汗马上挂断，这不是工作而是牛郎店的电话吗…？
0:23:47.11,ここで着信くるの最高に犯罪者やな,在这里来电话真是最棒的罪犯啊
0:23:47.11,もうこの時点から家庭崩壊始まってたとか笑えねぇ救えねぇ、まりなちゃん可哀想過ぎる,从这个时候家庭崩溃就开始了，真是笑不出来也救不了，真理奈酱太可怜了
0:23:47.13,ここの顔…,这里的表情…
0:23:47.15,細かな動作に仕込みがあるんやなよく気づいたね,细微的动作里有伏笔啊，观察得真仔细
0:23:47.24,電話掛かってきて出ずに切ったのか。気付きたくなかった。,电话打来没接就挂了啊。不想注意到。
0:23:47.27,ここからもう不倫が始まってたん？,从这里开始就已经出轨了吗？
0:23:48.33,ここからタッセル,从这里开始是Tassel
0:23:48.63,着信今気づいた、この時からキャバ行ってたんか…,现在才注意到有来电，从那时候就开始去牛郎店了吗…
0:23:48.68,キャバクラの力すごすぎひん？,牛郎店的力量也太强了吧？
0:23:48.68,どこから狂った,是从哪里开始疯的
0:23:48.68,ここのまりなちゃん辛い,这里的真理奈酱好痛苦
0:23:48.82,リモコン持ってるな…,拿着遥控器呢…
0:23:49.04,つい最近までは平和だったんだ,直到最近都还很和平啊
0:23:49.24,ここ痣が見えないように腹パンしてんだな,这里为了不让瘀青被看到，是打肚子呢
0:23:49.42,カメラで強く押してまりなちゃんのところに送ってあげよう,用相机用力按一下送到真理奈酱那里去吧
0:23:49.65,不仲になってから急に丸くなったなお母さん、ストレスか,关系不和之后妈妈突然变圆了啊，是压力吗
0:23:49.95,なぜ？,为什么？
0:23:50.09,ママが太って女性としての魅力がなくなったのか,是妈妈胖了失去了作为女性的魅力吗
0:23:50.61,キャバクラに行かなければ,要是不去牛郎店就好了
0:23:50.65,これの原因がしずか母だとしたらまりなのヘイトがしずかに向かうのも理解はできる,如果原因在于静香妈妈的话，真理奈的仇恨转向静香也能理解
0:23:50.90,仕事の電話ならすぐ切らないか,工作电话的话不会马上挂断吧
0:23:51.91,🦄...,🦄...
0:23:52.31,家族がバラバラになった今でも幸せだった頃の家族写真をずっと大事に飾ってるんだな…,即使家人分崩离析了也一直珍藏着幸福时期的全家福啊…
0:23:52.75,ママが数年で目に見えて激太りして老け込んだのがヤバい,妈妈几年间肉眼可见地爆肥衰老，太牙白了
0:23:52.86,うーわ切ねぇ…,呜哇好心痛…
0:23:53.20,　あんなに一緒だったのに,明明曾经那么要好
0:23:53.57,この写真つれー,这张照片好痛苦
0:23:53.59,ここからの演技がすごい,从这里开始的演技很厉害
0:23:53.61,親父はこの家族の何が不満だったっていうんだ,老爸对这个家到底有什么不满啊
0:23:53.64,やっぱりキャバもホストも廃止すべきだな 風営法更に強化せよ,果然牛郎和陪酒女都该废除啊 风营法再加强吧
0:23:53.64,父親クソすぎるて,父亲太垃圾了
0:23:53.71,子供に罪はないだろう,孩子是无罪的吧
0:23:53.92,愛し愛されてキレイになるからな,因为被爱着才会变漂亮啊
0:23:54.92,なぜこうなった,为什么会变成这样
0:23:55.16,なんで子育ての良いとこだけ得ようとしてるんだよ,为什么只想得到育儿中好的部分啊
0:23:55.18,家族写真からの推測でしょ,是根据全家福推测的吧
0:23:55.30,規制すりゃ全部解決するとでも思ってんのか,你以为管制了就能全部解决吗
0:23:55.50,罪の重さを自覚,自觉罪孽深重
0:23:55.70,ママ太ったなぁ,妈妈胖了啊
0:23:55.75,ろうそくが6本だからたったの3～4年前なのかこの写真・・・えぐい,蜡烛有6根，所以这张照片只是3~4年前的吗・・・太狠了
0:23:55.86,母ちゃん美人じゃん,妈妈是个美人啊
0:23:56.27,うちはまな板が壁や扉に刺さったこともあったからリモコンなんてまだマシね。,我家砧板都插到墙上或门上过，遥控器算好的了。
0:23:56.55,生放送の１が88.5%（母子）なの本当やるせねえ,直播的1是88.5%（母子）这点真是让人无可奈何
0:23:56.61,母親の太り方が抗うつ剤の太り方まんまなんだよなぁ,母亲发胖的方式和抗抑郁药的发胖方式一模一样啊
0:23:56.61,父の雄度が高かったんやな,是爸爸的雄性荷尔蒙太高了吧
0:23:56.96,自分が壊した物に気づいちゃったか,注意到自己弄坏的东西了吗
0:23:57.13,包丁ならともかくまな板・・・？？？,先不说菜刀，砧板・・・？？？
0:23:58.64,タコピー、いいんだぜ自分を責めなくても,章鱼P，不用责怪自己也可以的
0:24:00.00,自分で気づいて反省できる時点で偉いよ,能自己注意到并反省这点已经很了不起了
0:24:00.66,サブタイ回収がなんとも物悲しい,副标题回收得如此悲伤
0:24:01.13,もう遅い,已经晚了
0:24:02.96,ここは視聴者叩きの場じゃないぞ,这里可不是敲打观众的地方哦
0:24:03.05,やっぱしずかちゃんママにはまらなければ幸せ家族だったの？,果然只要不迷上静香酱妈妈就是幸福的一家吗？
0:24:03.44,ここそそる,这里好戳
0:24:03.56,ここのここちゃん泣ける,这里的ここちゃん让人想哭
0:24:03.64,あ〜^,啊～^
0:24:04.06,人の心なんて最初からないッピよ？,人的心这种东西从一开始就没有哦pi？
0:24:04.06,ごめんで済んだら警察はいらねぇんだよ人殺し,一句对不起就完事的话，还要警察干嘛啊杀人犯
0:24:04.06,人殺し,杀人犯
0:24:04.06,お前が取り返しのつかない事やったんだよ,是你做了无法挽回的事啊
0:24:04.08,タコピーが一番やったことの重さに気づくのは皮肉なもんやな,章鱼P最先意识到自己所作所为的严重性真是讽刺啊
0:24:04.33,ッピっていわないっピか？,不说pi了吗pi？
0:24:04.50,わ　か　ら　せ,好可怕啊
0:24:05.73,これは自民党のせい,这是自民党的错
0:24:05.93,ここすき,喜欢这里
0:24:06.28,タコピー要らん知恵を植え付けられてる,章鱼P被灌输了多余的智慧
0:24:06.46,しずかママはあのランドセル見ても何も行動起こさない時点でアバズレだぞ,静香妈妈看到那个书包也什么都不做，从这点看就是个臭婊子
0:24:06.81,本当にちゃんと理解したのかー？,真的完全理解了吗ー？
0:24:06.99,タコ…；；,章鱼…；；
0:24:07.16,そうだね、タコピーのせいだね,是呢，是TAKOPI的错呢
0:24:07.50,重すぎる,太沉重了
0:24:07.50,タコピーが泣いただと・・・,章鱼P居然哭了・・・
0:24:07.57,ハッピーじゃなくなっちゃったねえ,变得不HAPPY了呢
0:24:07.64,タコ虐でしか得られない栄養素がある,只有虐章鱼才能获得的营养素
0:24:07.72,ええんやで,没关系啦
0:24:07.75,タコピーかわいそう,章鱼噼好可怜
0:24:07.97,宗教の原罪よりひでえことに・・・,比宗教的原罪还过分的事・・・
0:24:08.06,「原罪」,「原罪」
0:24:08.33,タコピーに何回も泣かされてるわ,被章鱼P弄哭好几次了
0:24:08.36,そうだタコピー、お前が殺した,没错章鱼噼，就是你杀的
0:24:08.68,ここまでしんどい学習教材ある？,有这么难受的学习教材吗？
0:24:08.75,人外が人の心を理解するシーンいいよね…,非人生物理解人类内心的场景真好…
0:24:08.86,罪悪感,罪恶感
0:24:08.93,まりなに悲しい過去(虐待)とかあっても、それを他人にして良いわけないじゃん？それならまりな一家が全員消えたら虐待加害者一家が消えて平和になるねとしか,就算真理奈有悲惨的过去(虐待)，也不能对别人做同样的事吧？那样的话，真理奈一家全消失了，虐待加害者一家就没了，世界就和平了，只能这么想
0:24:08.93,タコ虐はゾクゾクするッピねえ！！！！,虐章鱼让人兴奋pi呢！！！！
0:24:08.93,😭,😭
0:24:09.23,また一つ人の心を知りました（だが手遅れである）,又了解了一点人心（但是已经太迟了）
0:24:09.29,イオくんはサンボル宙域に帰って…,去伊欧君的サンボル宙域吧…
0:24:09.35,人間が何故泣くのか分かったっピ･･･,我知道人为什么会哭了pi･･･
0:24:09.40,美しい,好美
0:24:09.71,しゃーない、切り替えてこ,没办法，切换下心情吧
0:24:10.11,美しい。…,美丽。…
0:24:10.52,えらいタコピー…,章鱼p了不起
0:24:10.67,可愛い,可爱
0:24:10.70,こんな親でも子供は大事なのよ,就算是这样的父母，孩子也是很重要的
0:24:10.86,人の痛みが初めて分かるシチュエーションとしてはこれ以上ないくらい最悪すぎる,作为第一次理解他人痛苦的情景，这真是再糟糕不过了
0:24:11.00,やっと人の心を学んだ,终于学会了人心
0:24:11.29,少なくとも今は親じゃなくてごっこ遊びだけどな,至少现在不是父母而是过家家游戏
0:24:11.43,タコピーほんとにかわいそうなんだよなだ,章鱼P真的好可怜啊
0:24:11.45,罪がわかったなタコピー…,知道罪孽了吧TAKOPI…
0:24:11.54,とはいえなぁ、マリナがやっていたいじめは許す許さないの範疇を超えているものだったし、バツというか報いは受けにゃならんだろう,话虽如此，真理奈做的霸凌已经超出了原谅不原谅的范畴，惩罚或者说报应是必须要受的吧
0:24:11.83,マジで頭いいんだよなタコピー……生態とかも全然違う地球人の感情や文化に短期間で順応してるし,章鱼P脑子真的很好啊……对生态完全不同的地球人的感情和文化在短时间内就适应了
0:24:11.83,お母さんごっこに付き合ってやるなよ,别陪她玩妈妈过家家啊
0:24:12.21,かなしい,好悲伤
0:24:12.26,いちいち湧いてくるなよ糞五毛,别一个个冒出来了粪五毛
0:24:12.31,元のタコピーの泣顔は人間だとこう現れるのかな,原来的章鱼Pの哭脸在人类身上是这样表现的吗
0:24:12.73,懺悔は大事,忏悔很重要
0:24:13.05,「原罪」は厳密にはキリスト教以外には使えない言葉だよ,「原罪」严格来说不能用在基督教以外哦
0:24:13.35,うーんこのタコ虐アニメ,嗯，这个虐章鱼动画
0:24:13.63,もっとタコくもらせたい,想让章鱼更阴沉
0:24:13.66,小原好美凄いな、完全にタコピーだった,小原好美好厉害，完全就是章鱼P
0:24:13.76,タコピー気づいちゃったねぇ♡,章鱼P注意到了呢♡
0:24:14.04,さと子、これやぞ,沙都子，就是这个哦
0:24:14.17,罪を自覚したか,自觉到罪了吗
0:24:14.24,さと子が持ちえなかった心,沙都子所没有的心
